loss,binary_accuracy,val_loss,val_binary_accuracy
0.36329060792922974,0.8521767854690552,0.3075513243675232,0.8646547794342041
0.3331198990345001,0.859366774559021,0.2934263050556183,0.873799741268158
0.3212660253047943,0.8614775538444519,0.2865830361843109,0.8751714825630188
0.31392934918403625,0.8656332492828369,0.28220823407173157,0.874714195728302
0.3084041178226471,0.8682717680931091,0.2792014181613922,0.8779149651527405
0.3041103780269623,0.8703166246414185,0.2770051658153534,0.8770004510879517
0.30069494247436523,0.8723614811897278,0.275130033493042,0.8783721923828125
0.2976053059101105,0.8734169006347656,0.2729494273662567,0.8811156749725342
0.29500171542167664,0.8753957748413086,0.2723689377307892,0.8779149651527405
0.2926759719848633,0.8765830993652344,0.2707480788230896,0.882030189037323
0.29071754217147827,0.8767809867858887,0.2700071930885315,0.8811156749725342
0.28896817564964294,0.8765171766281128,0.2690228819847107,0.882030189037323
0.2871952950954437,0.8783641457557678,0.26787692308425903,0.882030189037323
0.2856796383857727,0.8781661987304688,0.26796263456344604,0.8811156749725342
0.2843100130558014,0.8794195055961609,0.2665092349052429,0.8847736716270447
0.28280776739120483,0.8807387948036194,0.2665359377861023,0.8870599269866943
0.28179696202278137,0.8804089426994324,0.2658592462539673,0.8834019303321838
0.28060317039489746,0.8822559118270874,0.2652989625930786,0.882944643497467
0.2794876992702484,0.8830475211143494,0.26450061798095703,0.8852308988571167
0.27839115262031555,0.883113443851471,0.2639913558959961,0.8843164443969727
0.27742069959640503,0.884498655796051,0.26353955268859863,0.8866026401519775
0.27646058797836304,0.8846306204795837,0.26375195384025574,0.8847736716270447
0.27566230297088623,0.8851583003997803,0.26273730397224426,0.8852308988571167
0.2747786045074463,0.8867413997650146,0.26262423396110535,0.8870599269866943
0.27407151460647583,0.8868733644485474,0.26237210631370544,0.8852308988571167
0.2731788456439972,0.886807382106781,0.2618253231048584,0.8856881856918335
0.27239859104156494,0.8872031569480896,0.2618574798107147,0.8852308988571167
0.2717798054218292,0.8877308964729309,0.2612536549568176,0.8852308988571167
0.2710299789905548,0.8880606889724731,0.2610013484954834,0.8847736716270447
0.270332932472229,0.8889182209968567,0.26049479842185974,0.8847736716270447
0.26944291591644287,0.8889841437339783,0.26182156801223755,0.8834019303321838
0.26907050609588623,0.8891820311546326,0.2604323923587799,0.8847736716270447
0.2683175504207611,0.8904353380203247,0.26008787751197815,0.8875171542167664
0.267803430557251,0.8903034329414368,0.2603357136249542,0.8893461227416992
0.26716306805610657,0.8897757530212402,0.26030978560447693,0.8847736716270447
0.26663821935653687,0.8907651901245117,0.25963568687438965,0.8884316682815552
0.2661421000957489,0.8904353380203247,0.2597047984600067,0.8861454129219055
0.26541805267333984,0.8912268877029419,0.2593904435634613,0.8847736716270447
0.26494404673576355,0.8918206095695496,0.25879010558128357,0.8879743814468384
0.2645793557167053,0.890633225440979,0.25878727436065674,0.890260636806488
0.26402178406715393,0.8918206095695496,0.2582373321056366,0.8875171542167664
0.2636338174343109,0.890963077545166,0.258004367351532,0.8893461227416992
0.2630974352359772,0.8916886448860168,0.25808194279670715,0.8884316682815552
0.26263806223869324,0.8918865323066711,0.2573440968990326,0.8888888955116272
0.2621237337589264,0.8927440643310547,0.2573428750038147,0.8888888955116272
0.2616257965564728,0.8934696316719055,0.2578777074813843,0.8888888955116272
0.26132944226264954,0.8930738568305969,0.2568071782588959,0.8888888955116272
0.26077163219451904,0.8938654065132141,0.25710591673851013,0.8907178640365601
0.26042258739471436,0.8933377265930176,0.25725433230400085,0.8888888955116272
0.2600085437297821,0.8924142718315125,0.2567433714866638,0.890260636806488
0.2595655620098114,0.8932717442512512,0.2565825581550598,0.889803409576416
0.25913485884666443,0.8934037089347839,0.2561335265636444,0.889803409576416
0.2587719261646271,0.8941292762756348,0.2561453580856323,0.889803409576416
0.2583346962928772,0.8938654065132141,0.25568893551826477,0.890260636806488
0.25792261958122253,0.8940633535385132,0.255780428647995,0.8888888955116272
0.2575892508029938,0.8943931460380554,0.25556322932243347,0.890260636806488
0.25715526938438416,0.8948549032211304,0.25568363070487976,0.890260636806488
0.2566455900669098,0.8946570158004761,0.2561974823474884,0.8930041193962097
0.2564598321914673,0.8950527906417847,0.2554948031902313,0.890260636806488
0.2561018466949463,0.8953825831413269,0.25576597452163696,0.889803409576416
0.2558356821537018,0.8956464529037476,0.25525766611099243,0.8907178640365601
0.25539299845695496,0.8950527906417847,0.2544941306114197,0.890260636806488
0.25492194294929504,0.8957783579826355,0.2542077898979187,0.890260636806488
0.2547925114631653,0.8955804705619812,0.2546432614326477,0.890260636806488
0.25432664155960083,0.8961741328239441,0.2540312707424164,0.8907178640365601
0.25404903292655945,0.8958443403244019,0.25383177399635315,0.8916323781013489
0.25371456146240234,0.8960422277450562,0.2540391683578491,0.8916323781013489
0.25340741872787476,0.8959762454032898,0.25381341576576233,0.890260636806488
0.2530467212200165,0.8964380025863647,0.25365644693374634,0.8888888955116272
0.25268104672431946,0.8964380025863647,0.25330275297164917,0.8925468921661377
0.2523273825645447,0.8970316648483276,0.25377029180526733,0.8920896053314209
0.2521386742591858,0.897097647190094,0.2533757984638214,0.889803409576416
0.25186461210250854,0.896635890007019,0.2529890239238739,0.8920896053314209
0.25147226452827454,0.8973614573478699,0.2527729868888855,0.8916323781013489
0.2512226104736328,0.8978232145309448,0.25285977125167847,0.8943758606910706
0.25091490149497986,0.8973614573478699,0.2527307868003845,0.8920896053314209
0.25060343742370605,0.8971635699272156,0.2522019147872925,0.8916323781013489
0.25033456087112427,0.8971635699272156,0.2529459595680237,0.8907178640365601
0.24999044835567474,0.8973614573478699,0.25216221809387207,0.8925468921661377
0.2497349977493286,0.8973614573478699,0.25182071328163147,0.8920896053314209
0.24940608441829681,0.8974934220314026,0.25245288014411926,0.8907178640365601
0.24930119514465332,0.8981530070304871,0.25186657905578613,0.8911751508712769
0.24885740876197815,0.8984168767929077,0.25227007269859314,0.8907178640365601
0.2486433982849121,0.8981530070304871,0.25180307030677795,0.8911751508712769
0.24840614199638367,0.898944616317749,0.2512003481388092,0.8911751508712769
0.24806763231754303,0.8986807465553284,0.2511729300022125,0.8925468921661377
0.2477649450302124,0.8988786339759827,0.25078728795051575,0.8916323781013489
0.24755997955799103,0.8990105390548706,0.2511776089668274,0.8925468921661377
0.24740788340568542,0.8995382785797119,0.25109532475471497,0.8911751508712769
0.24714894592761993,0.8994063138961792,0.25079986453056335,0.8925468921661377
0.24676676094532013,0.900461733341217,0.2507823705673218,0.8911751508712769
0.2465241402387619,0.8992744088172913,0.2503182590007782,0.8920896053314209
0.24636021256446838,0.9001978635787964,0.2503485679626465,0.8920896053314209
0.2460474818944931,0.8996701836585999,0.25004813075065613,0.8925468921661377
0.24585944414138794,0.9003298282623291,0.25038912892341614,0.8920896053314209
0.24553002417087555,0.8999340534210205,0.24994078278541565,0.8916323781013489
0.2452561855316162,0.9000659584999084,0.24970310926437378,0.8930041193962097
0.24504752457141876,0.9002638459205627,0.249463751912117,0.8916323781013489
0.24485407769680023,0.9003298282623291,0.2496800571680069,0.8920896053314209
0.2446138858795166,0.9009894728660583,0.24921050667762756,0.8916323781013489
0.24431557953357697,0.900791585445404,0.24882130324840546,0.8916323781013489
0.24412579834461212,0.900791585445404,0.24890530109405518,0.8920896053314209
0.2439354956150055,0.9010553956031799,0.24893438816070557,0.8920896053314209
0.2436063289642334,0.9012532830238342,0.24864178895950317,0.8916323781013489
0.24351859092712402,0.9013852477073669,0.24866236746311188,0.8911751508712769
0.24324606359004974,0.900593638420105,0.2489173859357834,0.8920896053314209
0.24287322163581848,0.9015171527862549,0.2486542910337448,0.8916323781013489
0.2427620142698288,0.9009894728660583,0.24832668900489807,0.8911751508712769
0.24258317053318024,0.9020448327064514,0.24850420653820038,0.8916323781013489
0.24230130016803741,0.9022427201271057,0.2484898567199707,0.8916323781013489
0.2420872449874878,0.9018469452857971,0.24839118123054504,0.8911751508712769
0.24185863137245178,0.9017810225486755,0.24788430333137512,0.8911751508712769
0.24163320660591125,0.9013192653656006,0.2482146918773651,0.8916323781013489
0.24145576357841492,0.9015171527862549,0.24770250916481018,0.8930041193962097
0.2411760836839676,0.9018469452857971,0.24761953949928284,0.8911751508712769
0.24094253778457642,0.9015831351280212,0.24783164262771606,0.8934613466262817
0.24087287485599518,0.90244060754776,0.2472391575574875,0.8916323781013489
0.2405892312526703,0.9027044773101807,0.247511088848114,0.8916323781013489
0.24036750197410583,0.9022427201271057,0.24730777740478516,0.8939186334609985
0.24009428918361664,0.9030343294143677,0.24725165963172913,0.8911751508712769
0.23995666205883026,0.9025725722312927,0.2473745346069336,0.8911751508712769
0.23982420563697815,0.9027044773101807,0.24702590703964233,0.8930041193962097
0.23940956592559814,0.9036939144134521,0.2468518763780594,0.8920896053314209
0.23934252560138702,0.9032981395721436,0.24699828028678894,0.8925468921661377
0.23907318711280823,0.9029683470726013,0.24649663269519806,0.8920896053314209
0.23898252844810486,0.9034960269927979,0.24644751846790314,0.8920896053314209
0.23873475193977356,0.9034960269927979,0.24674710631370544,0.8925468921661377
0.23846398293972015,0.9040237665176392,0.24724127352237701,0.8948330879211426
0.2384466826915741,0.9034301042556763,0.24660824239253998,0.8920896053314209
0.23807363212108612,0.9040896892547607,0.24700048565864563,0.8943758606910706
0.23809131979942322,0.9031662344932556,0.24658820033073425,0.8925468921661377
0.23785768449306488,0.9045514464378357,0.24650223553180695,0.8934613466262817
0.23754233121871948,0.9034960269927979,0.24640381336212158,0.8939186334609985
0.2374352514743805,0.9032981395721436,0.246183842420578,0.8925468921661377
0.23719118535518646,0.9045514464378357,0.2461196482181549,0.8916323781013489
0.23707365989685059,0.9044195413589478,0.24575471878051758,0.8916323781013489
0.2367980033159256,0.904617428779602,0.2456725835800171,0.8939186334609985
0.23665496706962585,0.9048812389373779,0.2459731251001358,0.8934613466262817
0.23647114634513855,0.9048812389373779,0.24616223573684692,0.8943758606910706
0.2363978773355484,0.9046833515167236,0.24551942944526672,0.8934613466262817
0.23606301844120026,0.9044195413589478,0.2452397644519806,0.8943758606910706
0.23598061501979828,0.9044854640960693,0.2447541356086731,0.8930041193962097
0.23572538793087006,0.904617428779602,0.24488164484500885,0.8943758606910706
0.2356298863887787,0.90474933385849,0.24453948438167572,0.8943758606910706
0.23540934920310974,0.9056068658828735,0.24539802968502045,0.8948330879211426
0.23514480888843536,0.9044195413589478,0.24456879496574402,0.8920896053314209
0.23521506786346436,0.9054089784622192,0.2444504350423813,0.8934613466262817
0.2349376678466797,0.9053429961204529,0.24460454285144806,0.8939186334609985
0.23463214933872223,0.9060686230659485,0.24514302611351013,0.8939186334609985
0.2346731275320053,0.9062665104866028,0.24467484652996063,0.8939186334609985
0.23430566489696503,0.9058707356452942,0.24462413787841797,0.8916323781013489
0.23421993851661682,0.9048153162002563,0.24438278377056122,0.8939186334609985
0.23405103385448456,0.9060686230659485,0.24463649094104767,0.8939186334609985
0.23386484384536743,0.9061345458030701,0.24440167844295502,0.8916323781013489
0.23367944359779358,0.9058707356452942,0.24427202343940735,0.8943758606910706
0.2334839552640915,0.9060026407241821,0.2438197135925293,0.8943758606910706
0.23338492214679718,0.9059366583824158,0.24368345737457275,0.8948330879211426
0.23324190080165863,0.9063324332237244,0.24350200593471527,0.8948330879211426
0.2331380695104599,0.9063984155654907,0.2435981184244156,0.8930041193962097
0.23292391002178192,0.9060686230659485,0.24334228038787842,0.8943758606910706
0.23266296088695526,0.9069260954856873,0.24368323385715485,0.8952903747558594
0.2324921041727066,0.9054089784622192,0.24317525327205658,0.8939186334609985
0.23237279057502747,0.9064643979072571,0.2432263195514679,0.8920896053314209
0.23234480619430542,0.906596302986145,0.24372725188732147,0.8948330879211426
0.23206758499145508,0.9062005281448364,0.24427644908428192,0.8934613466262817
0.2319040596485138,0.9069920778274536,0.2434253692626953,0.8948330879211426
0.23162145912647247,0.9064643979072571,0.24376986920833588,0.8925468921661377
0.23170259594917297,0.9075198173522949,0.24293382465839386,0.8939186334609985
0.23150546848773956,0.906728208065033,0.24285919964313507,0.8948330879211426
0.23131562769412994,0.9073878526687622,0.24262548983097076,0.8925468921661377
0.23112404346466064,0.90705806016922,0.24292922019958496,0.8952903747558594
0.23106877505779266,0.9067941904067993,0.2431841790676117,0.8948330879211426
0.23083697259426117,0.9068601727485657,0.24250654876232147,0.8948330879211426
0.23070630431175232,0.9076517224311829,0.24250291287899017,0.8948330879211426
0.23046955466270447,0.9073218703269958,0.24269762635231018,0.8939186334609985
0.2303994596004486,0.9071899652481079,0.24226832389831543,0.8948330879211426
0.23018096387386322,0.9079815149307251,0.24246437847614288,0.8952903747558594
0.23011942207813263,0.9075857400894165,0.24189144372940063,0.8943758606910706
0.22996138036251068,0.9072559475898743,0.24254943430423737,0.8948330879211426
0.2296820431947708,0.9078496098518372,0.24277566373348236,0.8925468921661377
0.2297651767730713,0.9077836275100708,0.24221375584602356,0.8939186334609985
0.22955921292304993,0.9081134796142578,0.24184578657150269,0.8948330879211426
0.2293219119310379,0.9081134796142578,0.24176731705665588,0.8948330879211426
0.2291579395532608,0.9079155921936035,0.24196359515190125,0.8952903747558594
0.2290060818195343,0.9081134796142578,0.24175024032592773,0.8934613466262817
0.22894909977912903,0.9081134796142578,0.2414115071296692,0.8948330879211426
0.22882942855358124,0.9084432721138,0.24170126020908356,0.8939186334609985
0.22868891060352325,0.9088390469551086,0.24128715693950653,0.8943758606910706
0.22843894362449646,0.9091688394546509,0.24174705147743225,0.8930041193962097
0.22835451364517212,0.9085092544555664,0.24141237139701843,0.8952903747558594
0.22814172506332397,0.9087071418762207,0.24112863838672638,0.8952903747558594
0.22799064218997955,0.9083772897720337,0.24133752286434174,0.8943758606910706
0.22779376804828644,0.9091029167175293,0.24118168652057648,0.8948330879211426
0.2278456836938858,0.908905029296875,0.24096640944480896,0.8930041193962097
0.22776514291763306,0.9095646142959595,0.241311714053154,0.8952903747558594
0.22759413719177246,0.9087730646133423,0.24110907316207886,0.8952903747558594
0.22747839987277985,0.9091029167175293,0.24095577001571655,0.8952903747558594
0.22724075615406036,0.9087071418762207,0.24069835245609283,0.8943758606910706
0.22711974382400513,0.9093667268753052,0.24057546257972717,0.8952903747558594
0.22702176868915558,0.9094327092170715,0.24117758870124817,0.8920896053314209
